Name,R G CARNATION FIRST FAMILY LP,,,,,
6330116,5/23/2025,7:45 AM,15,0.015,0.0415,-0.0265
6330116,5/23/2025,8:00 AM,15,0.025,0.0542,-0.0292
6330116,5/23/2025,8:15 AM,15,0.005,0.0739,-0.0689
6330116,5/23/2025,8:30 AM,15,0.015,0.0924,-0.0774
6330116,5/23/2025,8:45 AM,15,0.025,0.0981,-0.0731
6330116,5/23/2025,9:00 AM,15,0.005,0.0988,-0.0938
6330116,5/23/2025,9:15 AM,15,0.02,0.1905,-0.1705
6330116,5/23/2025,9:30 AM,15,0.02,0.2318,-0.2118
6330116,5/23/2025,9:45 AM,15,0.005,0.2431,-0.2381
6330116,5/23/2025,10:00 AM,15,0.02,0.2563,-0.2363
6330116,5/23/2025,10:15 AM,15,0.025,0.2522,-0.2272
6330116,5/23/2025,10:30 AM,15,0.005,0.2606,-0.2556
6330116,5/23/2025,10:45 AM,15,0.03,0.2788,-0.2488
6330116,5/23/2025,11:00 AM,15,0.05,0.2858,-0.2358
6330116,5/23/2025,11:15 AM,15,0.295,0.2868,0.0082
6330116,5/23/2025,11:30 AM,15,0.325,0.287,0.0379
6330116,5/23/2025,11:45 AM,15,0.485,0.2896,0.1953
6330116,5/23/2025,12:00 PM,15,0.04,0.2896,-0.2496
6330116,5/23/2025,12:15 PM,15,0.035,0.2889,-0.2539
6330116,5/23/2025,12:30 PM,15,0.04,0.2865,-0.2465
6330116,5/23/2025,12:45 PM,15,0.31,0.287,0.0229
6330116,5/23/2025,1:00 PM,15,0.065,0.2877,-0.2227
6330116,5/23/2025,1:15 PM,15,0.065,0.2856,-0.2206
6330116,5/23/2025,1:30 PM,15,0.06,0.2882,-0.2282
6330116,5/23/2025,1:45 PM,15,0.06,0.2856,-0.2256
6330116,5/23/2025,2:00 PM,15,0.065,0.2858,-0.2208
6330116,5/23/2025,2:15 PM,15,0.06,0.2896,-0.2296
6330116,5/23/2025,2:30 PM,15,0.29,0.2853,0.0046
6330116,5/23/2025,2:45 PM,15,0.005,0.2779,-0.2729
6330116,5/23/2025,3:00 PM,15,0.01,0.2644,-0.2544
6330116,5/23/2025,3:15 PM,15,0.03,0.2558,-0.2258
6330116,5/23/2025,3:30 PM,15,0.025,0.2431,-0.2181
6330116,5/23/2025,3:45 PM,15,0.015,0.2282,-0.2132
6330116,5/23/2025,4:00 PM,15,0.005,0.2114,-0.2064
6330116,5/23/2025,4:15 PM,15,0.015,0.1953,-0.1803
6330116,5/23/2025,4:30 PM,15,0.025,0.1778,-0.1528
6330116,5/23/2025,4:45 PM,15,0.025,0.1579,-0.1329
6330116,5/23/2025,5:00 PM,15,0.005,0.136,-0.131
6330116,5/23/2025,5:15 PM,15,0.015,0.1164,-0.1014
6330116,5/23/2025,5:30 PM,15,0.275,0.0955,0.1794
6330116,5/23/2025,5:45 PM,15,0.035,0.0751,-0.0401
6330116,5/23/2025,6:00 PM,15,0.04,0.0544,-0.0144
6330116,5/23/2025,6:15 PM,15,0.03,0.0362,-0.0062
6330116,5/23/2025,6:30 PM,15,0.035,0.0208,0.0141
6330116,5/23/2025,6:45 PM,15,0.03,0.0108,0.0192
6330116,5/23/2025,7:00 PM,15,0.01,0.0062,0.0037
6330116,5/23/2025,7:15 PM,15,0.015,0.0024,0.0126
6330116,5/23/2025,7:30 PM,15,0.03,0,0.03
6330116,5/23/2025,7:45 PM,15,0.035,0,0.035
6330116,5/23/2025,8:00 PM,15,0.05,0,0.05
6330116,5/23/2025,8:15 PM,15,0.24,0,0.24
6330116,5/23/2025,8:30 PM,15,0.395,0,0.395
6330116,5/23/2025,8:45 PM,15,0.515,0,0.515
6330116,5/23/2025,9:00 PM,15,0.82,0,0.82
6330116,5/23/2025,9:15 PM,15,0.335,0,0.335
6330116,5/23/2025,9:30 PM,15,0.06,0,0.06
6330116,5/23/2025,9:45 PM,15,0.08,0,0.08
6330116,5/23/2025,10:00 PM,15,0.215,0,0.215
6330116,5/23/2025,10:15 PM,15,0.045,0,0.045
6330116,5/23/2025,10:30 PM,15,0.045,0,0.045
6330116,5/23/2025,10:45 PM,15,0.05,0,0.05
6330116,5/23/2025,11:00 PM,15,0.27,0,0.27
6330116,5/23/2025,11:15 PM,15,0.04,0,0.04
6330116,5/23/2025,11:30 PM,15,0.28,0,0.28
6330116,5/23/2025,11:45 PM,15,0.055,0,0.055
6330116,5/24/2025,12:00 AM,15,0.045,0,0.045
6330116,5/24/2025,12:15 AM,15,0.04,0,0.04
6330116,5/24/2025,12:30 AM,15,0.04,0,0.04
6330116,5/24/2025,12:45 AM,15,0.035,0,0.035
6330116,5/24/2025,1:00 AM,15,0.04,0,0.04
6330116,5/24/2025,1:15 AM,15,0.03,0,0.03
6330116,5/24/2025,1:30 AM,15,0.035,0,0.035
6330116,5/24/2025,1:45 AM,15,0.25,0,0.25
6330116,5/24/2025,2:00 AM,15,0.03,0,0.03
6330116,5/24/2025,2:15 AM,15,0.03,0,0.03
6330116,5/24/2025,2:30 AM,15,0.01,0,0.01
6330116,5/24/2025,2:45 AM,15,0.02,0,0.02
6330116,5/24/2025,3:00 AM,15,0.025,0,0.025
6330116,5/24/2025,3:15 AM,15,0.025,0,0.025
6330116,5/24/2025,3:30 AM,15,0.01,0,0.01
6330116,5/24/2025,3:45 AM,15,0.015,0,0.015
6330116,5/24/2025,4:00 AM,15,0.03,0,0.03
6330116,5/24/2025,4:15 AM,15,0.025,0,0.025
6330116,5/24/2025,4:30 AM,15,0.01,0,0.01
6330116,5/24/2025,4:45 AM,15,0.015,0,0.015
6330116,5/24/2025,5:00 AM,15,0.025,0,0.025
6330116,5/24/2025,5:15 AM,15,0.025,0,0.025
6330116,5/24/2025,5:30 AM,15,0.015,0,0.015
6330116,5/24/2025,5:45 AM,15,0.015,0,0.015
6330116,5/24/2025,6:00 AM,15,0.025,0.0014,0.0235
6330116,5/24/2025,6:15 AM,15,0.025,0.0045,0.0204
6330116,5/24/2025,6:30 AM,15,0.005,0.0096,-0.0046
6330116,5/24/2025,6:45 AM,15,0.02,0.0196,0.0003
6330116,5/24/2025,7:00 AM,15,0.055,0.0276,0.0274
6330116,5/24/2025,7:15 AM,15,0.04,0.0362,0.0037
6330116,5/24/2025,7:30 AM,15,0.025,0.0448,-0.0198
6330116,5/24/2025,7:45 AM,15,0.03,0.0508,-0.0208
6330116,5/24/2025,8:00 AM,15,0.03,0.0477,-0.0177
6330116,5/24/2025,8:15 AM,15,0.03,0.0722,-0.0422
6330116,5/24/2025,8:30 AM,15,0.025,0.076,-0.051
6330116,5/24/2025,8:45 AM,15,0.305,0.0645,0.2404
6330116,5/24/2025,9:00 AM,15,0.03,0.1207,-0.0907
6330116,5/24/2025,9:15 AM,15,0.025,0.1464,-0.1214
6330116,5/24/2025,9:30 AM,15,0.035,0.185,-0.15
6330116,5/24/2025,9:45 AM,15,0.06,0.2599,-0.1999
6330116,5/24/2025,10:00 AM,15,0.055,0.1459,-0.0909
6330116,5/24/2025,10:15 AM,15,0.04,0.2584,-0.2184
6330116,5/24/2025,10:30 AM,15,0.315,0.2707,0.0442
6330116,5/24/2025,10:45 AM,15,0.06,0.2798,-0.2198
6330116,5/24/2025,11:00 AM,15,0.055,0.2868,-0.2318
6330116,5/24/2025,11:15 AM,15,0.06,0.2868,-0.2268
6330116,5/24/2025,11:30 AM,15,0.045,0.2848,-0.2398
6330116,5/24/2025,11:45 AM,15,0.045,0.2846,-0.2396
6330116,5/24/2025,12:00 PM,15,0.68,0.2844,0.3956
6330116,5/24/2025,12:15 PM,15,0.45,0.2872,0.1627
6330116,5/24/2025,12:30 PM,15,0.445,0.2896,0.1553
6330116,5/24/2025,12:45 PM,15,0.27,0.2868,-0.0168
6330116,5/24/2025,1:00 PM,15,0.735,0.286,0.4489
6330116,5/24/2025,1:15 PM,15,0.345,0.2923,0.0526
6330116,5/24/2025,1:30 PM,15,0.4,0.2923,0.1076
6330116,5/24/2025,1:45 PM,15,0.335,0.2887,0.0462
6330116,5/24/2025,2:00 PM,15,0.125,0.2916,-0.1666
6330116,5/24/2025,2:15 PM,15,0.075,0.2877,-0.2127
6330116,5/24/2025,2:30 PM,15,0.03,0.2846,-0.2546
6330116,5/24/2025,2:45 PM,15,0.025,0.2774,-0.2524
6330116,5/24/2025,3:00 PM,15,0.035,0.2702,-0.2352
6330116,5/24/2025,3:15 PM,15,0.065,0.2589,-0.1939
6330116,5/24/2025,3:30 PM,15,0.09,0.2443,-0.1543
6330116,5/24/2025,3:45 PM,15,0.095,0.2296,-0.1346
6330116,5/24/2025,4:00 PM,15,0.06,0.2131,-0.1531
6330116,5/24/2025,4:15 PM,15,0.265,0.197,0.0679
6330116,5/24/2025,4:30 PM,15,0.285,0.1785,0.1064
6330116,5/24/2025,4:45 PM,15,0.065,0.1579,-0.0929
6330116,5/24/2025,5:00 PM,15,0.315,0.1375,0.1774
6330116,5/24/2025,5:15 PM,15,0.075,0.1171,-0.0421
6330116,5/24/2025,5:30 PM,15,0.305,0.0964,0.2085
6330116,5/24/2025,5:45 PM,15,0.07,0.0758,-0.0058
6330116,5/24/2025,6:00 PM,15,0.26,0.0556,0.2043
6330116,5/24/2025,6:15 PM,15,0.025,0.0362,-0.0112
6330116,5/24/2025,6:30 PM,15,0.03,0.0216,0.0084
6330116,5/24/2025,6:45 PM,15,0.025,0.0115,0.0134
6330116,5/24/2025,7:00 PM,15,0.02,0.0062,0.0137
6330116,5/24/2025,7:15 PM,15,0.005,0.0026,0.0023
6330116,5/24/2025,7:30 PM,15,0.025,0,0.025
6330116,5/24/2025,7:45 PM,15,0.03,0,0.03
6330116,5/24/2025,8:00 PM,15,0.015,0,0.015
6330116,5/24/2025,8:15 PM,15,0.01,0,0.01
6330116,5/24/2025,8:30 PM,15,0.025,0,0.025
6330116,5/24/2025,8:45 PM,15,0.025,0,0.025
6330116,5/24/2025,9:00 PM,15,0.005,0,0.005
6330116,5/24/2025,9:15 PM,15,0.02,0,0.02
6330116,5/24/2025,9:30 PM,15,0.19,0,0.19
6330116,5/24/2025,9:45 PM,15,0.12,0,0.12
6330116,5/24/2025,10:00 PM,15,0.045,0,0.045
6330116,5/24/2025,10:15 PM,15,0.04,0,0.04
6330116,5/24/2025,10:30 PM,15,0.035,0,0.035
6330116,5/24/2025,10:45 PM,15,0.25,0,0.25
6330116,5/24/2025,11:00 PM,15,0.085,0,0.085
6330116,5/24/2025,11:15 PM,15,0.045,0,0.045
6330116,5/24/2025,11:30 PM,15,0.04,0,0.04
6330116,5/24/2025,11:45 PM,15,0.225,0,0.225
6330116,5/25/2025,12:00 AM,15,0.025,0,0.025
6330116,5/25/2025,12:15 AM,15,0.03,0,0.03
6330116,5/25/2025,12:30 AM,15,0.015,0,0.015
6330116,5/25/2025,12:45 AM,15,0.015,0,0.015
6330116,5/25/2025,1:00 AM,15,0.03,0,0.03
6330116,5/25/2025,1:15 AM,15,0.015,0,0.015
6330116,5/25/2025,1:30 AM,15,0.01,0,0.01
6330116,5/25/2025,1:45 AM,15,0.045,0,0.045
6330116,5/25/2025,2:00 AM,15,0.05,0,0.05
6330116,5/25/2025,2:15 AM,15,0.015,0,0.015
6330116,5/25/2025,2:30 AM,15,0.035,0,0.035
6330116,5/25/2025,2:45 AM,15,0.03,0,0.03
6330116,5/25/2025,3:00 AM,15,0.025,0,0.025
6330116,5/25/2025,3:15 AM,15,0.03,0,0.03
6330116,5/25/2025,3:30 AM,15,0.03,0,0.03
6330116,5/25/2025,3:45 AM,15,0.03,0,0.03
6330116,5/25/2025,4:00 AM,15,0.01,0,0.01
6330116,5/25/2025,4:15 AM,15,0.015,0,0.015
6330116,5/25/2025,4:30 AM,15,0.03,0,0.03
6330116,5/25/2025,4:45 AM,15,0.025,0,0.025
6330116,5/25/2025,5:00 AM,15,0.005,0,0.005
6330116,5/25/2025,5:15 AM,15,0.02,0,0.02
6330116,5/25/2025,5:30 AM,15,0.03,0,0.03
6330116,5/25/2025,5:45 AM,15,0.015,0,0.015
6330116,5/25/2025,6:00 AM,15,0.05,0.0004,0.0495
6330116,5/25/2025,6:15 AM,15,0.91,0.0048,0.9052
6330116,5/25/2025,6:30 AM,15,0.115,0.0091,0.1058
6330116,5/25/2025,6:45 AM,15,0.01,0.012,-0.002
6330116,5/25/2025,7:00 AM,15,0.02,0.018,0.002
6330116,5/25/2025,7:15 AM,15,0.025,0.0273,-0.0023
6330116,5/25/2025,7:30 AM,15,0.01,0.0391,-0.0291
6330116,5/25/2025,7:45 AM,15,0.015,0.0525,-0.0375
6330116,5/25/2025,8:00 AM,15,0.025,0.0583,-0.0333
6330116,5/25/2025,8:15 AM,15,0.005,0.0674,-0.0624
6330116,5/25/2025,8:30 AM,15,0.275,0.094,0.1809
6330116,5/25/2025,8:45 AM,15,0.015,0.1346,-0.1196
6330116,5/25/2025,9:00 AM,15,0.01,0.203,-0.193
6330116,5/25/2025,9:15 AM,15,0.025,0.2138,-0.1888
6330116,5/25/2025,9:30 AM,15,0.01,0.2289,-0.2189
6330116,5/25/2025,9:45 AM,15,0.015,0.2428,-0.2278
6330116,5/25/2025,10:00 AM,15,0.025,0.2565,-0.2315
6330116,5/25/2025,10:15 AM,15,0.01,0.2635,-0.2535
6330116,5/25/2025,10:30 AM,15,0.015,0.2769,-0.2619
6330116,5/25/2025,10:45 AM,15,0.025,0.2856,-0.2606
6330116,5/25/2025,11:00 AM,15,0.005,0.2904,-0.2854
6330116,5/25/2025,11:15 AM,15,0.025,0.2877,-0.2627
6330116,5/25/2025,11:30 AM,15,0.03,0.2889,-0.2589
6330116,5/25/2025,11:45 AM,15,0.39,0.2875,0.1024
6330116,5/25/2025,12:00 PM,15,0.6,0.2863,0.3136
6330116,5/25/2025,12:15 PM,15,0.09,0.2858,-0.1958
6330116,5/25/2025,12:30 PM,15,0.415,0.2853,0.1296
6330116,5/25/2025,12:45 PM,15,0.32,0.2882,0.0317
6330116,5/25/2025,1:00 PM,15,0.025,0.2923,-0.2673
6330116,5/25/2025,1:15 PM,15,0.025,0.2923,-0.2673
6330116,5/25/2025,1:30 PM,15,0.005,0.2918,-0.2868
6330116,5/25/2025,1:45 PM,15,0.015,0.2918,-0.2768
6330116,5/25/2025,2:00 PM,15,0.04,0.2911,-0.2511
6330116,5/25/2025,2:15 PM,15,0.045,0.2889,-0.2439
6330116,5/25/2025,2:30 PM,15,0.015,0.2808,-0.2658
6330116,5/25/2025,2:45 PM,15,0.03,0.2738,-0.2438
6330116,5/25/2025,3:00 PM,15,0.03,0.2599,-0.2299
6330116,5/25/2025,3:15 PM,15,0.025,0.2496,-0.2246
6330116,5/25/2025,3:30 PM,15,0.025,0.2376,-0.2126
6330116,5/25/2025,3:45 PM,15,0.03,0.2222,-0.1922
6330116,5/25/2025,4:00 PM,15,0.025,0.2076,-0.1826
6330116,5/25/2025,4:15 PM,15,0.015,0.1905,-0.1755
6330116,5/25/2025,4:30 PM,15,0.005,0.173,-0.168
6330116,5/25/2025,4:45 PM,15,0.03,0.1528,-0.1228
6330116,5/25/2025,5:00 PM,15,0.025,0.1324,-0.1074
6330116,5/25/2025,5:15 PM,15,0.31,0.113,0.1969
6330116,5/25/2025,5:30 PM,15,0.04,0.0933,-0.0533
6330116,5/25/2025,5:45 PM,15,0.025,0.0729,-0.0479
6330116,5/25/2025,6:00 PM,15,0.2,0.0535,0.1464
6330116,5/25/2025,6:15 PM,15,0.04,0.0355,0.0044
6330116,5/25/2025,6:30 PM,15,0.045,0.0213,0.0236
6330116,5/25/2025,6:45 PM,15,0.02,0.0117,0.0082
6330116,5/25/2025,7:00 PM,15,0.025,0.0062,0.0187
6330116,5/25/2025,7:15 PM,15,0.035,0.0026,0.0323
6330116,5/25/2025,7:30 PM,15,0.03,0.0002,0.0297
6330116,5/25/2025,7:45 PM,15,0.015,0,0.015
6330116,5/25/2025,8:00 PM,15,0.31,0,0.31
6330116,5/25/2025,8:15 PM,15,0.035,0,0.035
6330116,5/25/2025,8:30 PM,15,0.015,0,0.015
6330116,5/25/2025,8:45 PM,15,0.04,0,0.04
6330116,5/25/2025,9:00 PM,15,0.035,0,0.035
6330116,5/25/2025,9:15 PM,15,0.26,0,0.26
6330116,5/25/2025,9:30 PM,15,0.04,0,0.04
6330116,5/25/2025,9:45 PM,15,0.125,0,0.125
6330116,5/25/2025,10:00 PM,15,0.065,0,0.065
6330116,5/25/2025,10:15 PM,15,0.31,0,0.31
6330116,5/25/2025,10:30 PM,15,0.02,0,0.02
6330116,5/25/2025,10:45 PM,15,0.04,0,0.04
6330116,5/25/2025,11:00 PM,15,0.035,0,0.035
6330116,5/25/2025,11:15 PM,15,0.015,0,0.015
6330116,5/25/2025,11:30 PM,15,0.02,0,0.02
6330116,5/25/2025,11:45 PM,15,0.03,0,0.03
6330116,5/26/2025,12:00 AM,15,0.01,0,0.01
6330116,5/26/2025,12:15 AM,15,0.02,0,0.02
6330116,5/26/2025,12:30 AM,15,0.03,0,0.03
6330116,5/26/2025,12:45 AM,15,0.01,0,0.01
6330116,5/26/2025,1:00 AM,15,0.015,0,0.015
6330116,5/26/2025,1:15 AM,15,0.03,0,0.03
6330116,5/26/2025,1:30 AM,15,0.005,0,0.005
6330116,5/26/2025,1:45 AM,15,0.02,0,0.02
6330116,5/26/2025,2:00 AM,15,0.04,0,0.04
6330116,5/26/2025,2:15 AM,15,0.055,0,0.055
6330116,5/26/2025,2:30 AM,15,0.01,0,0.01
6330116,5/26/2025,2:45 AM,15,0.21,0,0.21
6330116,5/26/2025,3:00 AM,15,0.1,0,0.1
6330116,5/26/2025,3:15 AM,15,0.03,0,0.03
6330116,5/26/2025,3:30 AM,15,0.03,0,0.03
6330116,5/26/2025,3:45 AM,15,0.025,0,0.025
6330116,5/26/2025,4:00 AM,15,0.01,0,0.01
6330116,5/26/2025,4:15 AM,15,0.01,0,0.01
6330116,5/26/2025,4:30 AM,15,0.03,0,0.03
6330116,5/26/2025,4:45 AM,15,0.025,0,0.025
6330116,5/26/2025,5:00 AM,15,0.01,0,0.01
6330116,5/26/2025,5:15 AM,15,0.015,0,0.015
6330116,5/26/2025,5:30 AM,15,0.03,0,0.03
6330116,5/26/2025,5:45 AM,15,0.01,0,0.01
6330116,5/26/2025,6:00 AM,15,0.015,0,0.015
6330116,5/26/2025,6:15 AM,15,0.03,0.0004,0.0295
6330116,5/26/2025,6:30 AM,15,0.01,0.0021,0.0078
6330116,5/26/2025,6:45 AM,15,0.01,0.0048,0.0052
6330116,5/26/2025,7:00 AM,15,0.03,0.0076,0.0223
6330116,5/26/2025,7:15 AM,15,0.01,0.01,0
6330116,5/26/2025,7:30 AM,15,0.02,0.0148,0.0051
6330116,5/26/2025,7:45 AM,15,0.025,0.0201,0.0048
6330116,5/26/2025,8:00 AM,15,0.005,0.0242,-0.0192
6330116,5/26/2025,8:15 AM,15,0.025,0.0338,-0.0088
6330116,5/26/2025,8:30 AM,15,0.02,0.0482,-0.0282
6330116,5/26/2025,8:45 AM,15,0.015,0.0688,-0.0538
6330116,5/26/2025,9:00 AM,15,0.025,0.0936,-0.0686
6330116,5/26/2025,9:15 AM,15,0.01,0.124,-0.114
6330116,5/26/2025,9:30 AM,15,0.3,0.1519,0.148
6330116,5/26/2025,9:45 AM,15,0.025,0.1819,-0.1569
6330116,5/26/2025,10:00 AM,15,0.015,0.252,-0.237
6330116,5/26/2025,10:15 AM,15,0.03,0.257,-0.227
6330116,5/26/2025,10:30 AM,15,0.04,0.2733,-0.2333
6330116,5/26/2025,10:45 AM,15,0.515,0.2846,0.2303
6330116,5/26/2025,11:00 AM,15,0.745,0.2896,0.4553
6330116,5/26/2025,11:15 AM,15,0.895,0.2904,0.6046
6330116,5/26/2025,11:30 AM,15,0.55,0.2904,0.2596
6330116,5/26/2025,11:45 AM,15,0.465,0.2901,0.1748
6330116,5/26/2025,12:00 PM,15,0.165,0.2892,-0.1242
6330116,5/26/2025,12:15 PM,15,0.085,0.2894,-0.2044
6330116,5/26/2025,12:30 PM,15,0.465,0.2894,0.1755
6330116,5/26/2025,12:45 PM,15,0.675,0.2918,0.3831
6330116,5/26/2025,1:00 PM,15,0.805,0.292,0.5129
6330116,5/26/2025,1:15 PM,15,0.15,0.2918,-0.1418
6330116,5/26/2025,1:30 PM,15,0.32,0.2916,0.0284
6330116,5/26/2025,1:45 PM,15,0.05,0.2913,-0.2413
6330116,5/26/2025,2:00 PM,15,0.04,0.2899,-0.2499
6330116,5/26/2025,2:15 PM,15,0.025,0.2872,-0.2622
6330116,5/26/2025,2:30 PM,15,0.04,0.2805,-0.2405
6330116,5/26/2025,2:45 PM,15,0.035,0.2726,-0.2376
6330116,5/26/2025,3:00 PM,15,0.06,0.262,-0.202
6330116,5/26/2025,3:15 PM,15,0.065,0.2503,-0.1853
6330116,5/26/2025,3:30 PM,15,0.06,0.2364,-0.1764
6330116,5/26/2025,3:45 PM,15,0.06,0.2222,-0.1622
6330116,5/26/2025,4:00 PM,15,0.06,0.2071,-0.1471
6330116,5/26/2025,4:15 PM,15,0.06,0.1903,-0.1303
6330116,5/26/2025,4:30 PM,15,0.055,0.1725,-0.1175
6330116,5/26/2025,4:45 PM,15,0.02,0.1526,-0.1326
6330116,5/26/2025,5:00 PM,15,0.015,0.1327,-0.1177
6330116,5/26/2025,5:15 PM,15,0.355,0.1005,0.2544
6330116,5/26/2025,5:30 PM,15,0.06,0.0662,-0.0062
6330116,5/26/2025,5:45 PM,15,0.035,0.0703,-0.0353
6330116,5/26/2025,6:00 PM,15,0.025,0.0537,-0.0287
6330116,5/26/2025,6:15 PM,15,0.015,0.0376,-0.0226
6330116,5/26/2025,6:30 PM,15,0.25,0.0225,0.2274
6330116,5/26/2025,6:45 PM,15,0.015,0.011,0.0039
6330116,5/26/2025,7:00 PM,15,0.03,0.0067,0.0232
6330116,5/26/2025,7:15 PM,15,0.015,0.0033,0.0116
6330116,5/26/2025,7:30 PM,15,0.005,0.0007,0.0042
6330116,5/26/2025,7:45 PM,15,0.02,0,0.02
6330116,5/26/2025,8:00 PM,15,0.025,0,0.025
6330116,5/26/2025,8:15 PM,15,0.01,0,0.01
6330116,5/26/2025,8:30 PM,15,0.005,0,0.005
6330116,5/26/2025,8:45 PM,15,0.045,0,0.045
6330116,5/26/2025,9:00 PM,15,0.265,0,0.265
6330116,5/26/2025,9:15 PM,15,0.035,0,0.035
6330116,5/26/2025,9:30 PM,15,0.035,0,0.035
6330116,5/26/2025,9:45 PM,15,0.105,0,0.105
6330116,5/26/2025,10:00 PM,15,0.04,0,0.04
6330116,5/26/2025,10:15 PM,15,0.025,0,0.025
6330116,5/26/2025,10:30 PM,15,0.025,0,0.025
6330116,5/26/2025,10:45 PM,15,0.285,0,0.285
6330116,5/26/2025,11:00 PM,15,0.05,0,0.05
6330116,5/26/2025,11:15 PM,15,0.095,0,0.095
6330116,5/26/2025,11:30 PM,15,0.045,0,0.045
6330116,5/26/2025,11:45 PM,15,0.255,0,0.255
6330116,5/27/2025,12:00 AM,15,0.045,0,0.045
6330116,5/27/2025,12:15 AM,15,0.06,0,0.06
6330116,5/27/2025,12:30 AM,15,0.035,0,0.035
6330116,5/27/2025,12:45 AM,15,0.035,0,0.035
6330116,5/27/2025,1:00 AM,15,0.035,0,0.035
6330116,5/27/2025,1:15 AM,15,0.035,0,0.035
6330116,5/27/2025,1:30 AM,15,0.03,0,0.03
6330116,5/27/2025,1:45 AM,15,0.03,0,0.03
6330116,5/27/2025,2:00 AM,15,0.03,0,0.03
6330116,5/27/2025,2:15 AM,15,0.03,0,0.03
6330116,5/27/2025,2:30 AM,15,0.005,0,0.005
6330116,5/27/2025,2:45 AM,15,0.02,0,0.02
6330116,5/27/2025,3:00 AM,15,0.025,0,0.025
6330116,5/27/2025,3:15 AM,15,0.03,0,0.03
6330116,5/27/2025,3:30 AM,15,0.005,0,0.005
6330116,5/27/2025,3:45 AM,15,0.02,0,0.02
6330116,5/27/2025,4:00 AM,15,0.03,0,0.03
6330116,5/27/2025,4:15 AM,15,0.015,0,0.015
6330116,5/27/2025,4:30 AM,15,0.005,0,0.005
6330116,5/27/2025,4:45 AM,15,0.03,0,0.03
6330116,5/27/2025,5:00 AM,15,0.02,0,0.02
6330116,5/27/2025,5:15 AM,15,0.01,0,0.01
6330116,5/27/2025,5:30 AM,15,0.26,0,0.26
6330116,5/27/2025,5:45 AM,15,0.025,0,0.025
6330116,5/27/2025,6:00 AM,15,0.005,0,0.005
6330116,5/27/2025,6:15 AM,15,0.245,0,0.245
6330116,5/27/2025,6:30 AM,15,0.28,0.0012,0.2788
6330116,5/27/2025,6:45 AM,15,0.01,0.0033,0.0066
6330116,5/27/2025,7:00 AM,15,0.015,0.0064,0.0085
6330116,5/27/2025,7:15 AM,15,0.03,0.0122,0.0177
6330116,5/27/2025,7:30 AM,15,0.01,0.0187,-0.0087
6330116,5/27/2025,7:45 AM,15,0.365,0.0216,0.3434
6330116,5/27/2025,8:00 AM,15,0.41,0.0261,0.3838
6330116,5/27/2025,8:15 AM,15,0.04,0.0295,0.0104
6330116,5/27/2025,8:30 AM,15,0.035,0.0391,-0.0041
6330116,5/27/2025,8:45 AM,15,0.005,0.053,-0.048
6330116,5/27/2025,9:00 AM,15,0.025,0.0756,-0.0506
6330116,5/27/2025,9:15 AM,15,0.03,0.0986,-0.0686
6330116,5/27/2025,9:30 AM,15,0.01,0.1608,-0.1508
6330116,5/27/2025,9:45 AM,15,0.02,0.1766,-0.1566
6330116,5/27/2025,10:00 AM,15,0.03,0.2318,-0.2018
6330116,5/27/2025,10:15 AM,15,0.245,0.2412,0.0038
6330116,5/27/2025,10:30 AM,15,0.015,0.257,-0.242
6330116,5/27/2025,10:45 AM,15,0.025,0.2824,-0.2574
6330116,5/27/2025,11:00 AM,15,0.02,0.2877,-0.2677
6330116,5/27/2025,11:15 AM,15,0.045,0.2887,-0.2437
6330116,5/27/2025,11:30 AM,15,0.06,0.2872,-0.2272
6330116,5/27/2025,11:45 AM,15,0.045,0.2916,-0.2466
6330116,5/27/2025,12:00 PM,15,0.04,0.2906,-0.2506
6330116,5/27/2025,12:15 PM,15,0.055,0.2896,-0.2346
6330116,5/27/2025,12:30 PM,15,0.07,0.287,-0.217
6330116,5/27/2025,12:45 PM,15,0.085,0.2877,-0.2027
6330116,5/27/2025,1:00 PM,15,0.045,0.2853,-0.2403
6330116,5/27/2025,1:15 PM,15,0.4,0.2853,0.1146
6330116,5/27/2025,1:30 PM,15,0.495,0.2834,0.2115
6330116,5/27/2025,1:45 PM,15,0.665,0.2856,0.3794
6330116,5/27/2025,2:00 PM,15,0.45,0.2848,0.1651
6330116,5/27/2025,2:15 PM,15,0.125,0.2856,-0.1606
6330116,5/27/2025,2:30 PM,15,0.105,0.2834,-0.1784
6330116,5/27/2025,2:45 PM,15,0.105,0.269,-0.164
6330116,5/27/2025,3:00 PM,15,0.32,0.2606,0.0593
6330116,5/27/2025,3:15 PM,15,0.11,0.2524,-0.1424
6330116,5/27/2025,3:30 PM,15,0.1,0.2376,-0.1376
6330116,5/27/2025,3:45 PM,15,0.165,0.2229,-0.0579
6330116,5/27/2025,4:00 PM,15,0.26,0.2083,0.0516
6330116,5/27/2025,4:15 PM,15,0.045,0.1927,-0.1477
6330116,5/27/2025,4:30 PM,15,0.1,0.1749,-0.0749
6330116,5/27/2025,4:45 PM,15,0.16,0.1548,0.0052
6330116,5/27/2025,5:00 PM,15,0.25,0.1344,0.1156
6330116,5/27/2025,5:15 PM,15,0.015,0.1142,-0.0992
6330116,5/27/2025,5:30 PM,15,0.005,0.095,-0.09
6330116,5/27/2025,5:45 PM,15,0.015,0.0744,-0.0594
6330116,5/27/2025,6:00 PM,15,0.025,0.0547,-0.0297
6330116,5/27/2025,6:15 PM,15,0.025,0.0367,-0.0117
